DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:11:00,,,,,,Salinity,,,0.02,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:11:00,,,,,,Specific conductance,,,42.5,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:11:00,,,,,,"Temperature, water",,,15.3,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:11:00,,,,,,Total dissolved solids,,,27.95,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:15:00,,,,,,Dissolved oxygen (DO),,,9.8,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:15:00,,,,,,Dissolved oxygen saturation,,,98,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:15:00,,,,,,pH,,,4.53,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:15:00,,,,,,Salinity,,,0.02,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:15:00,,,,,,Specific conductance,,,40.5,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:15:00,,,,,,"Temperature, water",,,14.9,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:15:00,,,,,,Total dissolved solids,,,27.65,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:25:00,,,,,,Dissolved oxygen (DO),,,10.4,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:25:00,,,,,,Dissolved oxygen saturation,,,111,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:25:00,,,,,,pH,,,5.27,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:25:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:25:00,,,,,,Specific conductance,,,24.7,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:25:00,,,,,,"Temperature, water",,,18.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:25:00,,,,,,Total dissolved solids,,,16.25,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:29:00,,,,,,Dissolved oxygen (DO),,,10.4,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:29:00,,,,,,Dissolved oxygen saturation,,,111,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:29:00,,,,,,pH,,,5.27,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:29:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:29:00,,,,,,Specific conductance,,,25,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:29:00,,,,,,"Temperature, water",,,18.2,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP3,South-West Pond 3,49.09055,-53.70711,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,12:29:00,,,,,,Total dissolved solids,,,16.25,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBP1,Indian Bay Park 1,49.04176,-53.8849,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Dissolved oxygen (DO),,,9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBP1,Indian Bay Park 1,49.04176,-53.8849,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Dissolved oxygen saturation,,,102,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBP1,Indian Bay Park 1,49.04176,-53.8849,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,pH,,,6.06,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBP1,Indian Bay Park 1,49.04176,-53.8849,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBP1,Indian Bay Park 1,49.04176,-53.8849,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Specific conductance,,,23.9,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBP1,Indian Bay Park 1,49.04176,-53.8849,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,"Temperature, water",,,21.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBP1,Indian Bay Park 1,49.04176,-53.8849,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Total dissolved solids,,,15.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Dissolved oxygen (DO),,,9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Dissolved oxygen saturation,,,102,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,pH,,,6.06,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Specific conductance,,,23.9,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,"Temperature, water",,,21.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:21:00,,,,,,Total dissolved solids,,,15.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:22:00,,,,,,Dissolved oxygen (DO),,,9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:22:00,,,,,,Dissolved oxygen saturation,,,102,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:22:00,,,,,,pH,,,6.06,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:22:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:22:00,,,,,,Specific conductance,,,23.9,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:22:00,,,,,,"Temperature, water",,,21.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:22:00,,,,,,Total dissolved solids,,,15.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:23:00,,,,,,Dissolved oxygen (DO),,,9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:23:00,,,,,,Dissolved oxygen saturation,,,102,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:23:00,,,,,,pH,,,6.06,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:23:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:23:00,,,,,,Specific conductance,,,23.9,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:23:00,,,,,,"Temperature, water",,,21.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:23:00,,,,,,Total dissolved solids,,,15.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:36:00,,,,,,Dissolved oxygen (DO),,,9.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:36:00,,,,,,Dissolved oxygen saturation,,,115,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:36:00,,,,,,pH,,,6.39,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:36:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:36:00,,,,,,Specific conductance,,,21.6,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:36:00,,,,,,"Temperature, water",,,22.7,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:36:00,,,,,,Total dissolved solids,,,14.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:38:00,,,,,,Dissolved oxygen (DO),,,9.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:38:00,,,,,,Dissolved oxygen saturation,,,114,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:38:00,,,,,,pH,,,6.38,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:38:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:38:00,,,,,,Specific conductance,,,21.6,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:38:00,,,,,,"Temperature, water",,,22.7,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:38:00,,,,,,Total dissolved solids,,,14.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:41:00,,,,,,Dissolved oxygen (DO),,,10.1,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:41:00,,,,,,Dissolved oxygen saturation,,,118,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:41:00,,,,,,pH,,,6.4,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:41:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:41:00,,,,,,Specific conductance,,,21.6,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:41:00,,,,,,"Temperature, water",,,22.8,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:41:00,,,,,,Total dissolved solids,,,14.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:43:00,,,,,,Dissolved oxygen (DO),,,10.1,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:43:00,,,,,,Dissolved oxygen saturation,,,117,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:43:00,,,,,,pH,,,6.4,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:43:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:43:00,,,,,,Specific conductance,,,21.6,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:43:00,,,,,,"Temperature, water",,,22.9,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:43:00,,,,,,Total dissolved solids,,,14.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-07-14,14:58:00,,,,,,Dissolved oxygen (DO),,,9.9,mg/l,,,,,,,,,,,,,,,
